dataset_row,text,class
4168,Indiana ain't gone give these niccas shit ... They was posed to win the last game!,1
4169,@MaricelaBela stop being bitchy bitch,1
4170,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",1
4171,Let a bitch be a bitch n a hoe be a hoe!,1
4172,RT @CraziestSex: Sucking dick &amp; eating pussy is apart of sex. If you think it's nasty then maybe your ass is too YOUNG to be fucking in the&#8230;,1
4173,"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!",0
4174,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;,0
4175,"@PenguinGraham Yup, he did, like a straight bitch",1
4176,RT @UniquelyTierra_: &#8220;@vintage_monroe_: &#8220;@dewayneee_: That pussy so wet she gotta dry outside&#8221;stop telling my business&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
4177,anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.,0
4178,RT @joselopez222: Aurora is more ghetto then the bellos &#128514;&#128557;,0
4179,"Feb 18 was a record setting day for the word faggot, apparently: http://t.co/rO9E1KUokg",1
4180,@luvvida You're right.. I be around my nig....,2
4181,&#8220;@MannyBDlopez: When you open your starburst candy and get 2 yellows http://t.co/F0dDbfEzB6&#8221; lmao bruh,0
4182,I don't fuck wit these bitches cuz they think they slick&#128530;,1
4183,"Keep it real, Keep it real, Keep it real, Keep it real. Nigga say he fucked my bitch and he couldn't wait to squeal",1
4184,RT @_prettygirl92: Life to short to be walkin round mad at bitches,1
4185,Catch me on the episode of Vampire Diaries tomorrow night. I bitch slap @KatGraham,1
4186,RT @UnCharted_: Don't get your panties in a twist. Just take 'them off and let my tongue twist around in your pussy instead.,1
4187,RT @The_April_Fool: Fucking with them hoes! &#8220;@Marc_withdaC: &#8220;@CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa&#8221; man t&#8230;,1
4188,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,0
4189,"&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg",1
4190,"happy bro, happy ho: ""Happy husband key to marriage? U of C study thinks so"" | http://t.co/KkNd87Mv4b http://t.co/kag0xFDd1S",1
4191,"RT @DefendWallSt: ...wow? RT @1SleepingGiant: Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",2
4192,"My sister is a bitch. My nephew got his first haircut, and he's bald &#128557;",1
4193,&#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy,1
4194,"@RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol",1
4195,RT @fvckzaina: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH,1
4196,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%",2
4197,"RT @AndrogyneAdvent: The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches",1
4198,RT @fitemeirl1v1: Lol everyone's a lil bitch,1
4199,"4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase..",1
4200,@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,0
4201,@Cee_Murda94 bitch is you drunk or nah,1
4202,@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch,1
4203,A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees,0
4204,"RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17",1
4205,RT @Pointstacked: Follow this fag @ShinSnipes it's his birthday today,1
4206,Shoot dice let yo hoe fade me,1
4207,Bitches love beefing over a nigga that's always in other bitches faces.,1
4208,@kieffer_jason wtf u think u ole pussy ass nigga,1
4209,"RT @JediKnightwing: Please pornstars, stop saying ""fuck that tight pussy.""",1
4210,Ima start friend zoning these hoes &#128514;&#128514;&#128514;,1
4211,Dear whores: Don't tell me I can't dance when the only dancing you do is open your legs and shake your ass like a video ho to shitty rap.,1
4212,One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.,0
4213,"@politsoutherner @leahmeyer49 
If you don't vote you don't have a right to complain. That being said, I didn't vote for the son of a bitch&#128515;",1
4214,But I can't get her to smoke unless I bitch about it. The struggles of having a girl who doesn't... In actuality it's a great thing.,1
4215,I wish I could go to dat bitch rt,1
4216,Fat Trel that niggah &#128076;,1
4217,"I'm 81 and I still eat animal crackers

 #EMABiggestFans1D",0
4218,@cbfollowheidi bye ugly hoe please do something about that nasty horse hair weave.,1
4219,I don't want a bitch that's erybody bitch !,1
4220,"Just said cunt in front of this old lady, I kinda froze, then she yelled ""YEAH YOU TELL THAT CUNT!""
Is it too late in life to get adopted?",1
4221,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",0
4222,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch,1
4223,"RT @SweetiePaii: RT if you listen to these bands &#128522;

A7X
PTV
SWS
ATL
BVB
ADTR
BMTH
YMAS
FOB
AA
Blink 182
TDG
SS
FIR
MCR

Follow me &amp; everyon&#8230;",0
4224,@rhythmixx_ @jaymcnuggets ohhhhh you bitch,1
4225,If you one of my hoes .... make yourself known,1
4226,That long hair doesn't cover up your redneck,0
4227,"I'm a bitch because
My family life is fucked
My love life is fucked
My social life is fucked
Just my outlook on life is fucked",1
4228,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,0
4229,@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?,1
4230,RT @Peteypab620: Eddy and teezy get no pussy so I don't know why they always talking about that shit. They've never taken anyone's girl eit&#8230;,1
4231,I'm talkin bout superb punching. The ref wAs on some hoe shit against Carlton Haywood. Dude took a full minute of unanswered @Royceda59,1
4232,Dese niggaz on Dat guala shit....... http://t.co/qcrTA7H80x,1
4233,But I'm calling this bitch yeah ok after you called me I return calls especially if it ain't my girl&#8230; http://t.co/6sSxOpuHge,1
4234,RT @CoCoMilan18: &#8220;@Me1st_u_last: This bitch @GOTDAMNCHAT ain't got a bit of sense lmaoo!! http://t.co/tBpcQwNGqF&#8221; &#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;,1
4235,Stolen from cream_2fly3xl lol but really guys I'm giving classes on keeping that bitch who's registering&#8230; http://t.co/HZAORfuv5X,1
4236,This film was absolutely terrible what a waste of time,0
4237,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,1
4238,Coons RT @YSL_Ron: these hoes love putting spaghetti and salad on the same fucking plate....*smh*,1
4239,RT @LHT_519: when ya side hoe playing too much &amp; all you want is head /// https://t.co/7eALhuTA02,1
4240,"RT @Unnforgivable: Listen, cunt: Today ain&#8217;t yo day",1
4241,&#8220;@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&#8221; unk ain't ever lied,1
4242,RT @WORIDSTARHlPHOP: These bitches putting their soul in this routine &#128514;&#128514;&#128514; http://t.co/xPjZIvNGAo,1
4243,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.,2
4244,@FuckTheMallcops @theharris338 @MrMooncricket @BobbyBotsods @JimTalbot1963 @UncleUnco aids fuck? Smdh u punk bitch.,1
4245,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",1
4246,"Hear the birds on the summer breeze, I drive fast",0
4247,Never again will I put so much into a relationship unless the bitch ACTUALLY puts more effort into it than me.,1
4248,*karate RT @SirAsshole: Karrenchi still a bird ass bitch,1
4249,RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,1
4250,RT @LilReese300: Errday I take chances real street nigga shit take chances by fuckin wit u nothin ass hoes sumtime lol...#300,1
4251,@ImSooooMad guess who's eating cracker b without you,0
4252,she let me play with her pussy then she lick it off my fingers.,1
4253,You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch,0
4254,@VictorRico3 they didn't want to fuck Steve that bitch lmao,1
4255,@NyJusDntGAF just like a nig to come home when ever they want,2
4256,I ain't got no hoes&#128530;&#128074;,1
4257,RT @karlos_budah: @RealNiggaSherm aye bro you kno how this shit go we in this bitch solid af running FREE THE 1ST,1
4258,@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;,0
4259,Don't mind black people.....hate niggers!,2
4260,Life would be so much doper if you could order pussy like you do pizza,1
4261,"@ItsMander
Is you sure you ain't colored?",1
4262,"""You ain't my bitch"" is my favorite response to long texts",1
4263,@MoeEaseYaMind bitches crazy &#128553;&#128514;,1
4264,"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write.",1
4265,@RihannaHasAids I knew farquaad a faggot,1
4266,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).,0
4267,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Erotic | Erotic and wild tits and pussy fucking http://t.co/8HkC56j7c9",1
4268,See when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,1
4269,@ApevonTarskin WHAT? Smdh another bitch,1
4270,RT @ThaReal_Elijah: Real niggah over here&#128175;&#128520;,1
4271,@ThankYouAriana no one asked bitch,1
4272,"All trash RT @nicekicks: Now that's a lot of stolen shoes...

https://t.co/q0wswXE7Fw",0
4273,@_tiffnasty some niggas didnt desrve to have that bitch in the first place,1
4274,RT @L3tsVibe: Keys open doors when them keys is albino,0
4275,The Bucs has 2 great uniforms and ruined them both for that trash smh,0
4276,RT @AngelLongoria1: Neymar fell like a bitch,1
4277,"RT @iv9801: Charlie Sheen engaged to porn star http://t.co/THMYpFexic
Mens #Health Tips Sex Toy http://t.co/Hxmlrj1w6m The Adult Toys #KISS&#8230;",0
4278,Her comment about immigrants was deeply offensive,0
4279,There is this yellow thing in the sky. I don't know what to make of it.,0
4280,RT @RAAnonsense: I&#8217;m to the point where I&#8217;ll take a manual RT and not bitch about it.,1
4281,"RT @dopealbanian: I do know one thing tho, bitches they come &amp; go.",1
4282,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant",0
4283,"@heydenbunsyolo and how is that what I'm suppose to go for the team who beat us, that's retarded",1
4284,"@raajanS holy fuck, frozen pussy! you are crazy!",1
4285,So many bitches in one sentence #fixitjesus,2
4286,RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;,1
4287,"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch",1
4288,Yo bitch on my dick she come to my crib she get passed around no love,2
4289,@kincade00 @DaUnfuqwitable1 @Stoopid_lu103 @_PlayCrazy @Anthony_2Much @Jack2Time @GF_Dalifestyle nigga be safe hoe,1
4290,#tbt my precious gook baby &#128525;&#128525;&#128525;&#128525;&#128525;&#128525; @outtapocketjuju http://t.co/2QJLJj6tK5,0
4291,Ihate a nosie bitch ',1
4292,"&#8220;@mix3ddchickk: Donny a hoe&#8221;

Since when?&#191;?",1
4293,"""Is that an albino Mexican?""
""No dad, he's Asian.""",0
4294,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...,1
4295,Imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive,1
4296,"RT @Coley_Cee: @lil_aerii yeaaaaahhhh, like relationship wise. So I was like oh no not my Reedzy Thuggin, bitch suppose to thug it out!",1
4297,RT @_LLcooLJ: bitch i don't fucking know you,1
4298,they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.,2
4299,@englandlauren @iain4harrison @oliviaboncic sprite* hoe,1
4300,"RT @Douchekevin: Mustard is yellow.

*if my avi was big tits- this would be an epic tweet.",1
4301,Gimme another beer bitch!,1
4302,A lot of cool bitches that a nigga went to school with was major hoes ... And they man don't know,1
4303,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;",1
4304,Lmao this bitch.,1
4305,@BryanBalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody,1
4306,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.,1
4307,@claire_ming get some orange hoe,1
4308,I'm thinking he has low level OCD of some sort.... That or he's just goin full retard... Pretty sure full retard,1
4309,I am worried about crime rates in this city,0
4310,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;,1
4311,"Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.",1
4312,Who wanna play pin da tail on da colored man's butt?,0
4313,@tupacselenas hey bitch imy,1
4314,"@letsdancemofos @markkelly1983 haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously.",1
4315,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Teen | Cutie lesbian teens toy slits http://t.co/ZS05enjjwm",0
4316,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,2
4317,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;,0
4318,"""It's the dykes"" -hunter dyke with a dyke http://t.co/LGtw3AWMeh",1
4319,"Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy, and my sister to not be a bitch.",1
4320,RT @shoulder_LEEN: &#8220;@intentions_: New York bitches be like #ThatNYCshit #bitchesbelike #newyorkGirlsbelike #hoodbitches LMFAOO&#128514;&#128514; &#128514; https:/&#8230;,1
4321,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,1
4322,RT @ohhdatsbrucie: I can't be worried bout no bitch cause that bitch could be somewhere sucking dick,1
